title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,mean_shot_length,std_dev_shot_length,max_shot_length,min_shot_length,num_shots,stddev_color_with_letterbox_r,stddev_color_with_letterbox_g,stddev_color_with_letterbox_b,detail_score_mean,detail_score_std_dev,detail_score_max,detail_score_min,dark_scene_mean_length,dark_scene_length_std_dev,dark_scene_length_max,dark_scene_length_min,dark_scene_count,dark_scene_percentage,mean_volume,std_dev_volume,min_volume,max_volume,sudden_rise_count_per_cut,sudden_fall_count_per_cut,octave1,octave2,octave3,octave4,octave5,octave6,octave7,octave8,octave9,octave10,octave11,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
The-Good-Dinosaur,-2.0286,-2.0288,-1.1728,-0.5896,-1.3415,-1.5619,0.88278,1.881,1.8361,0.075012,-1.4228,0.11992,-0.36051,0.20991,-0.17032,0.098119,0.4415,-0.226,0.86651,0.48953,0.15758,-0.069803,-0.32437,0.16854,0.3727,1.9712,-0.24501,1.4276,-0.56638,-0.68705,1.6903,3.1125,1.9592,2.4247,0.89668,0.11153,-0.98768,-1.4969,-1.642,-1.7348,-0.60638,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
The-Good-Lie,0.74182,0.82704,0.24871,0.34039,0.22086,0.13181,-0.84312,-0.65719,-0.45603,0.084348,2.112,0.31955,-0.032514,-0.10217,-0.45022,-0.60613,-0.77655,-0.226,-0.40034,0.2987,0.48029,-0.37376,0.58403,0.34907,-0.51606,-0.93856,-0.24501,-0.82703,-0.17406,0.83725,-0.45144,-0.24155,-0.2174,-0.68003,0.67106,0.75631,0.64564,-0.11112,-0.62159,-0.25096,-0.33579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Grand-Budapest-Hotel,0.52739,0.6062,-0.65364,-0.62441,-0.82557,0.19134,1.5496,0.17844,-0.071699,0.084348,-1.0938,-0.63376,-0.90302,-0.55549,0.50605,-0.47903,-0.81341,-0.226,3.4173,-0.95996,0.38347,6.4654,-0.85427,-0.88648,1.0737,0.51527,-0.24501,1.0077,0.69298,0.58486,-0.54468,-0.34033,-1.2687,-0.16873,1.1271,1.0789,0.82687,0.72874,-0.63302,-0.90281,-0.5006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Grandmaster,-0.20108,-0.14405,-0.91684,-1.032,-0.75833,-1.2719,-0.39758,-0.46722,-0.37293,0.084348,-0.043884,0.11259,0.62444,-0.58698,-0.83532,-0.85128,-1.0839,-0.226,-0.36268,0.1517,0.060768,-0.37376,0.12983,0.16146,0.56455,0.43346,-0.24501,0.39382,1.9234,1.2984,-0.77284,-0.66834,0.89789,0.90737,-0.53684,-1.057,-0.91096,-0.14635,0.99052,0.57903,0.29609,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Grand-Seduction,0.48763,0.56525,0.1308,0.035066,0.19644,0.022622,0.026237,-0.19994,-0.38332,0.084348,-0.25388,0.82828,1.2874,1.2345,1.1215,1.7034,1.1976,-0.226,0.073199,0.041301,-0.29421,-0.37376,-0.62717,-0.68029,-0.82492,-1.2546,-0.24501,-1.2144,0.32945,1.5676,-0.67611,-0.93165,-1.3727,-0.94869,-0.10684,0.65018,0.16457,0.94194,0.81555,0.14839,0.028256,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Great-Gatsby,0.61827,0.69461,-0.27766,-0.2495,-0.28954,-0.24691,0.029756,-0.065525,0.31069,0.075012,-0.21888,-0.89108,-0.98699,-1.01,2.2534,1.0659,0.46185,-0.226,-0.17903,0.22312,0.060768,-0.37376,-0.021572,-0.15321,-0.82867,-0.52467,-0.24501,-0.65339,-1.0647,-0.78477,-0.31911,0.54979,-0.39419,0.063547,0.2244,-1.3807,1.5329,-0.054027,-0.54993,0.29555,-0.0403,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Green-Inferno,-1.9378,-1.9327,-0.8407,-1.0639,-0.72779,-0.73735,0.15633,0.46586,-0.19635,0.084348,-1.1498,-0.87472,-0.22079,-0.069949,0.016873,0.81455,0.15508,-0.226,-0.78113,-0.95996,-1.0042,-0.069803,-0.85427,-0.81922,-0.77501,1.1507,-0.24501,1.1226,-0.26614,-0.37115,0.53127,0.53166,0.63928,-0.83353,-0.11688,-0.16421,1.0077,0.97004,-0.86514,-1.3449,0.52546,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The-Guest,-0.13576,-0.07678,-0.44541,-0.5236,-0.32918,-0.75296,0.23925,0.55682,0.56193,0.084348,-0.65286,-0.54361,-0.41593,-1.4404,-0.89801,-0.90039,-0.8657,-0.226,1.3832,0.42944,0.38347,-0.069803,-0.47577,-0.48349,-0.75028,0.52283,-0.24501,1.2993,-0.35821,-0.30079,0.93799,1.8074,0.45853,-0.45846,-1.1485,-1.449,-0.84277,-0.88853,0.95448,1.045,0.97992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Gunman,0.24055,0.31078,0.16666,-0.15733,0.33189,0.11131,-0.85231,-0.65094,-0.38332,0.084348,1.7901,0.37255,0.58772,0.47368,-0.67238,-0.44445,-0.29224,-0.226,-0.53704,-0.2659,-0.10058,-0.37376,1.7952,1.6437,0.054831,-0.46821,-0.24501,-0.32577,-0.13073,-0.66358,-0.60559,-0.10834,0.37713,0.62094,-0.58316,-0.27346,-0.80052,0.056141,0.6419,0.10501,0.40344,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Hallow,0.1028,0.16892,-1.5089,-1.4091,-1.5426,-1.3645,-0.64242,-0.48878,-0.57029,0.084348,0.81709,-0.93805,-1.0859,-0.92687,-0.58091,0.1685,0.28673,-0.226,-0.004911,0.23133,0.5771,-0.37376,2.098,2.0202,1.8474,2.2208,1.6314,2.3819,0.36165,0.84559,0.35014,1.9083,0.41117,-1.045,-1.7308,-1.5148,0.19645,1.8955,-0.032049,-0.36033,1.1765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Hangover-Part-III,-0.38568,-0.33418,0.55541,0.49669,0.61799,0.31453,0.0047193,0.40814,0.89433,0.084348,-0.56187,0.72133,0.63062,0.4702,0.74292,0.33646,0.0021368,-0.226,0.48816,-0.18288,-0.29421,0.23416,-0.32437,-0.28769,-0.57102,-0.18265,-0.24501,-0.70624,0.26506,0.30541,-0.13011,-0.18231,0.3979,1.2759,-1.5798,-0.69141,0.027815,0.49904,0.46605,0.11586,-0.042139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Happy-Poet,-0.1173,-0.057768,0.13735,0.21584,0.085223,0.18293,1.5174,0.36188,-0.46642,0.084348,-1.2268,-0.16159,-0.17976,-0.16801,0.064552,0.048998,-0.61658,-0.226,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,-1.928,-1.7218,-0.24501,-1.8436,2.7355,1.4613,-0.91678,-1.3379,-1.8782,-1.6335,0.69248,2.434,1.3935,2.0396,-0.73589,-0.84394,-1.4768,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Harvest,-0.066178,-0.0051181,0.54235,0.57535,0.55898,0.30825,-0.35707,-0.48431,-0.35216,0.084348,0.033114,-0.29152,-0.26839,-0.33736,1.3561,1.9006,1.3413,1.9427,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,-1.107,-0.89559,0.21997,-0.47306,0.91199,1.836,0.028103,0.18178,0.064635,-0.2817,0.42355,-0.31439,0.068954,-1.0603,0.481,0.69056,-0.58631,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Hateful-Eight,0.44361,0.51992,-0.40874,0.21389,-0.63126,-0.74251,0.82321,0.92448,0.73852,0.084348,-0.84186,1.4175,1.3091,0.79809,0.025285,0.99132,0.047496,-0.226,-0.45893,-0.19851,-0.26194,-0.37376,-0.17297,-0.26282,0.58632,0.62255,-0.24501,0.3855,0.54438,-0.15032,-0.70045,-0.78995,0.12063,1.0469,-0.58949,-0.66019,-0.49921,0.19664,0.20227,0.26364,1.1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The-Heat,-0.24794,-0.19232,0.67309,0.43957,0.7682,0.66818,0.33391,0.015299,-0.11325,0.084348,-0.74386,-1.0408,-0.84067,-1.0668,1.6322,0.9241,1.1134,-0.226,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,-0.28186,-0.55341,-0.24501,0.055889,0.39969,-0.0077068,-0.32349,0.11043,-0.80043,-1.0339,-0.97399,-0.66019,0.84985,0.74525,0.39571,0.58677,0.44235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Hobbit-The-Battle-of-Five-Armies,-0.23658,-0.18062,-1.1707,-1.0877,-1.1737,-1.182,0.16745,0.85568,0.88394,0.084348,-0.70186,-0.85359,-0.99895,-1.0447,1.5332,1.2508,0.53953,-0.226,0.16978,0.5032,0.73845,-0.37376,0.81113,0.89438,-0.89447,-0.15457,-0.24501,-0.30755,-0.7567,-1.1548,-0.51011,0.17982,0.95523,0.61639,1.5435,-0.31751,-0.80052,-1.6816,0.02774,-0.030994,0.15563,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
The-Hobbit-The-Desolation-of-Smaug,-0.23374,-0.17769,-0.91172,-0.77645,-0.93431,-0.98889,1.2607,0.9942,0.46844,0.084348,-1.1498,-1.0081,-1.1015,-1.4249,0.56211,0.55981,0.84667,-0.226,1.3913,1.2164,0.73845,-0.069803,-0.32437,-0.31183,0.5549,0.035159,-0.24501,0.070719,-0.7567,-0.25204,0.3616,0.95257,1.4209,2.3608,-0.24916,-0.74344,-1.2071,-1.4594,-0.44178,0.54092,-0.28557,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
The-Homesman,0.32433,0.39707,-0.076337,-0.085941,-0.065048,-0.096775,-1.0666,-0.71682,-0.36255,0.084348,3.729,-0.12337,-0.18608,-0.059478,-0.35153,-0.38936,-0.16833,-0.226,-0.39058,-0.098922,-0.32648,-0.37376,-0.55147,-0.59997,0.42862,-0.36673,-0.24501,0.41019,0.23427,0.70956,1.1351,0.31545,-0.41205,0.10988,1.7278,0.89609,-0.51996,0.22162,-0.9456,-0.76866,-0.47668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The-Humbling,0.33427,0.4073,-0.010257,-0.02488,0.027941,-0.15671,-0.34848,-0.15952,-0.11325,0.084348,0.22911,-0.088891,-0.011768,-0.084541,-0.011874,0.19855,0.086218,-0.226,-0.26505,0.45196,0.28666,-0.37376,-0.40007,-0.45921,0.12973,-0.5407,-0.24501,-0.0016209,0.034108,-0.28802,-0.9359,-1.3301,-1.0689,-0.41112,0.0041129,0.97344,0.52333,0.15204,1.0595,-0.023868,-0.65513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Hundred-Foot-Journey,0.79862,0.88554,-0.04621,-0.13305,0.0098822,-0.10426,1.0941,-0.14573,-0.37293,0.084348,-0.88385,-1.0132,-0.99234,-1.0019,0.48372,-0.36001,-0.32812,4.2271,0.097609,-0.95996,-0.71373,1.298,-0.85427,-0.89001,1.5781,0.5417,-0.24501,0.79899,0.8848,0.79619,-0.47508,-1.0545,-1.1692,-0.45852,1.0452,1.6498,0.47626,0.68905,-0.015343,-0.80026,-0.96669,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Hunger-Games-Catching-Fire,0.51319,0.59158,-0.80134,-0.55839,-0.81557,-1.1855,0.85952,0.55982,0.67619,0.084348,-0.84186,-0.72256,-1.018,-1.4377,-0.54156,-0.7902,-0.99452,-0.226,-0.11936,-0.17985,-0.32648,-0.37376,-0.24867,-0.34075,-0.1389,-0.37911,-0.24501,-0.11719,-0.8416,-0.56235,0.10109,0.28233,0.069227,0.8779,0.15338,0.11084,-0.15749,-0.43315,-0.26373,-0.16638,-0.12606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Hunger-Games-Mockingjay-Part-1,-1.8043,-1.7952,6.2048,6.589,5.9697,5.5382,5.1164,4.9393,1.5487,0.084348,-1.7658,4.123,4.0002,3.8034,-0.80028,-1.0974,-1.29,-0.226,6.9811,5.4444,3.6428,2.2099,-0.77857,-0.69771,-0.29069,0.022379,-0.24501,-0.36352,-2.2046,-1.1963,1.1514,1.7431,0.3639,1.6423,0.81243,0.69388,-1.8693,-1.5125,0.27833,-0.34267,-0.88006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Hunger-Games-Mockingjay-Part-2,-0.81737,-0.77878,-0.34058,-0.49778,-0.23913,-0.40835,0.12258,0.080355,-0.38332,0.084348,-0.78586,-0.48601,-0.56463,-0.78662,0.50377,0.67185,0.3473,-0.226,0.34868,0.62325,0.83526,-0.069803,0.12983,0.35184,0.13142,0.0015147,-0.24501,-0.24203,-1.2527,-1.2343,-0.51277,0.20908,1.2207,0.90459,0.0086823,-0.46319,-0.47067,-0.5219,-0.13756,-0.36033,0.39003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Hunting-Ground,0.067304,0.13236,0.94159,0.87975,0.96694,0.82995,-0.80429,-0.50817,-0.38332,0.084348,1.4331,1.0284,0.9191,0.99313,1.1072,1.4595,1.0169,-0.226,-0.36888,-0.19259,-0.16513,-0.37376,0.43263,0.39468,0.24621,-0.18944,-0.24501,0.24815,-0.037706,-0.60176,-0.41943,0.43053,0.25204,0.34571,0.26981,1.5405,1.0285,-0.80736,-1.1861,-0.80305,-1.2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The-Iceman,0.61259,0.69395,-0.44099,-0.52825,-0.33365,-0.68564,-0.65345,-0.4243,-0.38332,0.084348,1.1741,-0.39795,0.67798,-0.60743,-0.42582,-0.040534,-0.15151,-0.226,-0.43683,-0.04944,0.060768,-0.37376,1.9466,1.5857,-0.0068871,-0.56601,-0.24501,-0.6619,1.566,0.90093,-0.72977,-0.71358,0.71461,1.0597,0.29694,0.52601,-0.56369,-0.24136,0.07478,-0.4796,-0.41408,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Identical,0.69495,0.77878,-0.8367,-0.89299,-0.83042,-0.6152,-0.33742,-0.44149,-0.37293,0.084348,0.3691,-1.4801,-1.43,-1.4757,-0.51269,-0.63176,-0.031215,-0.226,-0.15259,0.2747,0.15758,-0.37376,0.28123,0.0979,-0.90314,-1.1713,-0.24501,-1.3032,-0.71415,-0.6201,-0.76494,-0.85871,-0.31755,-0.62144,-0.88812,-0.26653,0.39992,0.8233,1.0244,0.23637,0.042378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The-Imitation-Game,-2.1778,-2.1798,-1.0659,-1.0297,-1.0266,-1.1845,0.13284,-0.18995,-0.38332,0.084348,-1.2338,-1.7215,-1.3338,-1.7746,0.010219,-0.41444,-0.87826,-0.226,-0.46869,-0.025561,-0.29421,-0.37376,-0.55147,-0.20613,0.060576,-0.13619,-0.24501,-0.41058,-0.4432,-1.436,-0.008729,-0.22773,-0.56078,-0.60629,-0.46673,-0.43024,-1.0633,-0.029941,1.8816,1.4251,-0.55033,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Immigrant,-1.161,-1.1327,-1.4848,-1.641,-1.4702,-0.97736,0.025505,-0.1285,-0.63262,0.084348,-0.81386,-1.4261,-1.2752,-0.80295,-1.4176,-1.4733,-1.2986,-0.226,-0.83439,-0.7689,-0.84281,-0.37376,-0.097272,0.17982,-0.80107,-0.89142,-0.24501,-1.1015,-0.82343,-1.1239,-0.68172,-1.0607,-1.0232,-1.5863,-0.03944,1.9928,0.82391,0.87281,1.2701,-0.5078,-2.1928,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Inevitable-Defeat-of-Mister-and-Pete,0.68359,0.76708,-0.33442,-0.62609,-0.26199,0.048996,-0.28986,-0.27078,-0.24828,0.084348,0.27111,-0.98709,-0.81431,-0.6245,0.026542,0.34932,0.4804,-0.226,-0.75566,-0.44509,-0.29421,-0.37376,0.81113,0.56168,-0.088906,0.26195,-0.24501,-0.09366,-1.2703,-0.98967,-0.41734,0.79723,0.34444,0.019637,-0.54379,-0.9564,-0.059651,-0.39434,-0.24571,0.60133,0.91109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Intern,0.7475,0.83289,1.3352,1.6039,1.1563,1.3688,0.72488,-0.00018775,-0.61184,0.084348,-0.72986,1.4269,1.2753,0.95657,0.89617,0.0017406,-0.072017,-0.226,0.75666,1.0412,0.51256,-0.37376,-0.62717,-0.69405,-0.99134,-1.2371,-0.24501,-1.3509,-0.37285,-0.27745,-0.57298,-0.71181,-0.44142,-0.215,0.77721,0.50277,-0.63226,-0.34394,-0.5596,0.73115,0.57686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Internets-Own-Boy-The-Story-of-Aaron-Swartz,0.019024,0.082631,0.9825,1.0634,0.9037,1.0282,-0.76054,-0.57189,-0.643,0.084348,1.1741,1.4398,1.4233,1.2603,1.2937,1.1544,0.94493,-0.226,-0.07597,0.43703,0.25439,-0.37376,-0.24867,-0.27258,-0.008857,-0.79104,1.4851,-0.62214,0.21565,0.064614,-0.87269,-0.40775,-0.7561,-0.92218,0.37643,0.70117,-1.5466,-0.44653,2.44,0.90867,-0.94597,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The-Internship,0.72478,0.80949,1.677,1.4579,1.7666,1.5212,0.13675,-0.23154,-0.38332,0.084348,-0.28887,0.49424,0.48521,0.15173,1.529,0.31736,0.29281,5.0636,1.074,0.026317,0.060768,1.602,-0.70287,-0.7583,-1.0423,-1.1384,-0.24501,-1.0679,-0.35821,-0.080522,-0.84061,-0.77556,-1.059,-1.3697,-0.26563,0.07997,0.25982,1.3831,0.8116,0.56323,-0.40239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Interview,-1.1695,-1.1415,0.71353,0.9886,0.60514,0.48582,-0.25486,-0.27706,-0.37293,0.084348,-0.56886,0.020827,-0.29954,0.085533,0.011837,-0.61531,-0.40067,4.2043,-0.29294,-0.95996,-0.84281,0.6901,-0.85427,-0.85109,0.50271,0.76229,-0.24501,0.25728,-0.51102,-0.81864,0.14817,0.28449,0.42731,0.75883,1.1037,-0.62169,-1.4891,-1.3283,0.33768,0.78196,0.2053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Judge,0.22493,0.29469,0.78794,0.78571,0.8437,0.41433,0.70946,-0.2372,-0.66378,0.084348,-0.84186,-0.25146,-0.1345,-0.46659,0.92116,0.98798,0.7941,-0.226,-0.2246,0.25777,0.12531,-0.37376,-0.17297,-0.23033,-1.0499,-1.3351,-0.24501,-1.4557,-1.1357,-0.85553,-0.75459,-0.75619,-0.5352,0.58662,1.0557,0.61723,-0.077811,-0.40861,-0.44222,-0.17072,0.25005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Jungle-Book,-0.48366,-0.43509,-0.98614,-1.0429,-0.95834,-0.84467,0.85423,1.4931,0.7489,0.084348,-1.1358,0.069574,0.20955,0.32742,1.1096,1.4568,0.44018,-0.226,1.4924,1.4119,1.5775,-0.37376,0.12983,0.24138,1.2217,2.0157,-0.24501,0.87387,-1.5988,-1.5586,-0.42932,-0.23395,0.80107,2.1868,0.37833,-0.87489,-0.65264,-0.63519,-0.48443,0.11555,0.32358,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
The-Keeping-Room,-0.1812,-0.12358,-0.52693,-0.53039,-0.47804,-0.67623,0.22873,0.33623,0.47883,0.084348,-0.65286,-0.7097,-0.21476,-0.29683,-0.67577,0.17445,-0.228,-0.226,0.75938,0.65251,0.41575,-0.37376,-0.24867,-0.24044,-0.18537,1.2363,-0.24501,1.1101,-0.77142,-0.71625,-0.28045,1.4043,0.20017,0.77854,-0.10417,-0.66262,0.20275,-0.30692,0.081375,-0.41857,-0.20116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Lady-in-the-Van,-0.89547,-0.86285,2.1498,1.8916,2.1314,2.5313,0.70775,-0.037854,-0.29117,0.075012,-1.1008,0.10646,0.91232,0.69365,1.9303,0.94611,0.26418,-0.226,-0.97641,-0.95996,-1.0687,-0.37376,-0.85427,-0.85911,-1.1997,-1.0649,-0.24501,-1.0056,1.7649,0.14622,-0.42948,-0.62265,-1.4839,-1.0375,0.68249,2.3449,0.77684,0.22652,-1.0718,-0.40432,-0.34212,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Last-Days-on-Mars,-2.0656,-2.164,-0.67465,-0.66426,-0.78732,-0.065116,-0.6848,-0.59283,-0.80297,-0.29841,-0.52687,-0.45759,-0.56228,-0.37628,-1.4101,-1.0241,-0.93983,-0.226,0.41005,0.9865,1.2548,-0.37376,0.20553,1.1841,-0.4765,-0.39835,-0.24501,-0.70561,0.83168,0.68193,-0.12673,0.46961,0.013907,-0.44485,-0.87022,-1.066,-0.88799,-0.43627,0.47704,1.0301,2.1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Last-Five-Years,0.084345,0.14991,-0.041374,-0.45429,0.064077,0.42556,-0.57021,-0.21293,-0.27945,0.084348,0.5301,-0.72295,0.15387,0.85023,-0.41445,-0.47404,-0.24135,-0.226,-0.57609,-0.41711,-0.64919,-0.37376,-0.17297,-0.20777,-0.45441,-0.10487,-0.24501,-0.31353,-1.7246,-1.4425,-0.22964,-0.12863,-0.21512,-1.7903,-2.0924,0.018579,2.2664,2.437,0.73994,-1.3159,-0.45228,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The-Last-of-Robin-Hood,0.70631,0.79048,0.64368,0.69592,0.59,0.68518,0.087584,0.040538,-0.45603,0.084348,-0.28188,0.75759,0.56706,0.88563,-0.22816,-0.58206,-0.22236,-0.226,-0.64799,-0.30232,-0.32648,-0.37376,-0.097272,-0.23257,-0.97871,-1.1391,-0.24501,-0.97356,1.5105,1.4126,-0.061284,-0.80198,-1.011,-0.064869,0.61204,0.88673,-0.38505,-0.71102,-0.63434,1.1373,0.17565,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Last-Sentence,0.55295,0.6274,-0.51491,-0.27099,-0.59448,-0.63101,0.6568,0.35265,0.78803,0.075012,-0.72986,-0.040349,-0.19816,-0.24301,-0.2964,0.14675,-0.24237,-0.226,-0.67988,-0.32938,-0.35875,-0.37376,1.1139,0.87202,0.47824,0.10863,-0.24501,0.18873,1.8135,2.274,1.1828,0.33417,1.2244,1.1357,0.56063,0.043898,-1.2156,-0.96703,-0.40441,-0.37365,0.21434,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Last-Witch-Hunter,-1.7006,-1.6884,-1.1938,-0.98131,-1.2336,-1.3289,-0.62836,0.37893,1.9538,0.084348,-0.30987,-0.6794,-0.94579,-1.2496,-0.52548,-0.69564,-0.98785,-0.226,-0.20995,-0.14705,-0.22967,-0.37376,0.58403,1.5156,0.30046,-0.64953,3.1617,-0.5171,1.2782,1.8991,0.45507,0.85569,0.81463,0.47815,-0.44388,-0.59083,-0.61817,-0.71592,0.48891,0.046459,0.21174,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
The-Lazarus-Effect,0.32859,0.40145,-1.6023,-1.4272,-1.6308,-1.6452,-0.75695,-0.42337,-0.17557,0.084348,1.3351,-1.0794,-1.2155,-1.3538,-1.2002,-0.97613,-1.0562,-0.226,-0.65678,-0.42412,-0.068314,-0.37376,7.0942,6.5543,-1.0934,-1.0862,-0.24501,-1.3414,0.83476,0.70956,-0.83627,-1.0531,-0.43602,0.38252,0.19903,-0.25335,-0.49031,0.40582,1.9696,0.053275,-0.83862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Legend-of-Hercules,1.9091,2.0292,-0.080617,0.0034955,-0.13005,-0.029736,-0.252,-0.16377,-0.24828,0.084348,0.71909,0.28581,0.46447,0.73772,2.8412,2.7505,1.3427,-0.226,-0.73231,-0.57327,-0.58464,-0.37376,0.88683,0.32174,-0.49992,-0.1992,1.5918,-0.019523,-0.47766,-0.49724,2.0883,1.935,1.4908,0.38429,-0.81282,-0.47775,-0.52663,-0.68515,-0.54378,0.04584,-0.52062,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The-LEGO-Movie,0.15393,0.22157,-0.36648,-0.32863,-0.43005,-0.099267,-0.34844,0.093362,0.52038,0.084348,-0.015885,-1.0211,-0.84878,-0.60025,0.23428,-0.89974,-1.2189,-0.226,1.969,1.51,1.1902,-0.37376,-0.47577,-0.51326,-0.98869,-0.84277,-0.24501,-0.97445,-1.5296,-0.62704,-0.36223,-0.1592,0.47243,0.2025,-0.16715,-0.61857,-0.7831,-0.40192,0.23305,0.38849,1.2497,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Liberator,0.35557,0.42924,0.13656,0.056537,0.16231,0.18104,0.35404,0.52691,0.7489,0.084348,-0.59686,0.17895,0.32015,0.70884,0.87236,1.0878,0.15107,-0.226,2.7338,-0.95996,0.15758,5.4015,-0.85427,-0.88404,-0.053864,-0.0035938,-0.24501,0.45486,-1.1769,-1.0947,2.7493,1.3856,0.38935,-0.24749,0.18894,0.95471,0.7205,-0.58256,-0.7526,-1.1404,-1.2265,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Lifeguard,-0.57739,-0.53162,0.38412,0.27829,0.45319,0.2468,-0.27787,-0.4075,-0.44564,0.084348,-0.29587,1.6264,1.5847,1.4123,0.24197,0.2486,-0.19054,-0.226,0.25383,0.086333,-0.29421,-0.37376,-0.55147,-0.517,-0.31897,-0.70655,-0.24501,-1.075,0.8848,0.66681,-0.48931,-1.0132,-1.2918,-0.62026,0.14624,-0.52284,0.32098,1.7635,0.43967,1.0047,-1.0704,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
